station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
SLE,1996-01-21 09:26,M,M,M,180.00,20.00,M,29.62,1003.10,10.00,25.00,SCT,OVC,   ,   ,1900.00,2500.00,M,M,RA,M,M,M,29.00,160.00,M,M,KSLE 210926Z 18020G25KT 10SM RA SCT019 OVC025 A2962 RMK PCPN 0003 PK WND 1629/0901; SLP031,M
SLE,1996-01-21 10:00,41.00,38.00,88.76,170.00,20.00,0.13,29.62,1003.20,4.00,30.00,OVC,   ,   ,   ,1900.00,M,M,M,+RA FG,M,M,M,31.00,180.00,M,31.09,KSLE 211000Z 17020G30KT 4SM +RA FG OVC019 05/03 A2962 RMK PCPN 0013 PK WND 1831/0938; SLP032 P0013 T00500033,M
SLE,1996-01-21 11:00,40.00,38.00,92.56,180.00,23.00,0.12,29.63,1003.30,7.00,34.00,SCT,OVC,   ,   ,1500.00,2700.00,M,M,RA,M,M,M,35.00,180.00,M,28.96,KSLE 211100Z 18023G34KT 7SM RA SCT015 OVC027 04/03 A2963 RMK PCPN 0012 PK WND 1835/1024; SLP033 P0012 T00440033,M
SLE,1996-01-21 11:10,M,M,M,180.00,23.00,M,29.63,1003.50,7.00,32.00,SCT,BKN,OVC,   ,1500.00,3400.00,6000.00,M,-RA,M,M,M,32.00,200.00,M,M,KSLE 211110Z 18023G32KT 7SM -RA SCT015 BKN034 OVC060 A2963 RMK PCPN 0002 PK WND 2032/1059; SLP035,M
SLE,1996-01-21 12:00,39.00,37.00,92.53,180.00,19.00,0.03,29.65,1004.20,10.00,28.00,BKN,OVC,   ,   ,3500.00,4300.00,M,M,M,M,M,M,32.00,200.00,M,28.72,KSLE 211200Z 18019G28KT 10SM BKN035 OVC043 04/03 A2965 RMK 6037/ 70169 10046 20039 BKN V SCT RE27B43E50 PCPN 0003 PK WND 2032/1059; SLP042 P0003 60008 70169 T00390028 55030,M
SLE,1996-01-21 13:00,40.00,38.00,92.56,180.00,16.00,0.04,29.69,1005.60,10.00,21.00,SCT,SCT,OVC,   ,1500.00,2300.00,2700.00,M,M,M,M,M,26.00,190.00,M,30.74,KSLE 211300Z 18016G21KT 10SM SCT015 SCT023 OVC027 04/03 A2969 RMK RB1157E49 PCPN 0004 PK WND 1926/1157; SLP056 P0004 T00440033,M
SLE,1996-01-21 13:20,38.84,36.86,92.52,160.00,12.00,M,29.71,1006.10,10.00,M,SCT,OVC,   ,   ,2400.00,3400.00,M,M,-RA,M,M,M,M,M,M,30.71,KSLE 211320Z 16012KT 10SM -RA SCT024 OVC034 04/03 A2971 RMK OVC V BKN RB16 PCPN 0000; SLP061 T00380027,M
SLE,1996-01-21 14:00,40.00,38.00,92.56,160.00,8.00,M,29.74,1007.10,10.00,M,OVC,   ,   ,   ,2600.00,M,M,M,-RA,M,M,M,M,M,M,33.87,KSLE 211400Z 16008KT 10SM -RA OVC026 04/03 A2974 RMK RB16 PCPN 0000; SLP071 T00440033,M
SLE,1996-01-21 14:23,M,M,M,160.00,9.00,M,29.76,1007.70,10.00,M,SCT,OVC,   ,   ,2400.00,3300.00,M,M,M,M,M,M,M,M,M,M,KSLE 211423Z 16009KT 10SM SCT024 OVC033 A2976 RMK RE23 PCPN 0000; SLP077,M
SLE,1996-01-21 15:00,41.00,38.00,88.76,180.00,7.00,M,29.78,1008.60,10.00,M,SCT,BKN,OVC,   ,2900.00,4100.00,5000.00,M,M,M,M,M,M,M,M,35.75,KSLE 211500Z 18007KT 10SM SCT029 BKN041 OVC050 05/03 A2978 RMK 6004/ RE23 PCPN 0000; SLP086 T00500033 55030,M
SLE,1996-01-21 16:00,41.00,37.00,85.67,180.00,10.00,M,29.82,1009.90,10.00,M,BKN,OVC,   ,   ,3800.00,4400.00,M,M,M,M,M,M,M,M,M,34.25,KSLE 211600Z 18010KT 10SM BKN038 OVC044 05/03 A2982 RMK RB05E23 PCPN 0000; SLP099 T00500028,M
SLE,1996-01-21 17:00,41.00,36.00,82.09,190.00,11.00,M,29.85,1010.80,10.00,M,BKN,BKN,OVC,   ,4100.00,4700.00,6000.00,M,M,M,M,M,M,M,M,33.84,KSLE 211700Z 19011KT 10SM BKN041 BKN047 OVC060 05/02 A2985 RMK BKN V SCT RB35E45 PCPN 0000; SLP108 T00500022,M
SLE,1996-01-21 18:00,42.00,36.00,78.74,200.00,11.00,M,29.89,1012.20,10.00,M,SCT,BKN,OVC,   ,3600.00,4400.00,6500.00,M,M,M,M,M,M,M,M,35.20,KSLE 211800Z 20011KT 10SM SCT036 BKN044 OVC065 06/02 A2989 RMK 6004/ 10043 20039; SLP122 60038 T00560022 55010,M
SLE,1996-01-21 19:00,43.00,37.00,79.38,180.00,10.00,M,29.91,1013.10,10.00,M,SCT,BKN,   ,   ,4900.00,6000.00,M,M,M,M,M,M,M,M,M,36.74,KSLE 211900Z 18010KT 10SM SCT049 BKN060 06/03 A2991 RMK SLP131 T00610028,M
SLE,1996-01-21 20:00,44.00,38.00,78.91,190.00,13.00,M,29.92,1013.20,10.00,M,SCT,SCT,OVC,   ,4100.00,5000.00,6500.00,M,M,M,M,M,M,M,M,37.02,KSLE 212000Z 19013KT 10SM SCT041 SCT050 OVC065 07/03 A2992 RMK SLP132 T00670033,M
SLE,1996-01-21 21:00,45.00,38.00,76.25,190.00,9.00,M,29.92,1013.10,10.00,M,BKN,   ,   ,   ,7000.00,M,M,M,M,M,M,M,M,M,M,39.63,KSLE 212100Z 19009KT 10SM BKN070 07/03 A2992 RMK 50009; SLP131 T00720033,M
SLE,1996-01-21 22:00,40.00,36.00,85.61,150.00,9.00,0.03,29.92,1013.20,4.00,M,BKN,BKN,OVC,   ,1800.00,2200.00,4700.00,M,RA FG,M,M,M,M,M,M,33.36,KSLE 212200Z 15009KT 4SM RA FG BKN018 BKN022 OVC047 04/02 A2992 RMK RB37 PCPN 0003; SLP132 P0003 T00440022,M
SLE,1996-01-21 22:15,M,M,M,190.00,10.00,M,29.93,1013.60,10.00,M,SCT,SCT,BKN,   ,2600.00,4500.00,5000.00,M,M,M,M,M,M,M,M,M,KSLE 212215Z 19010KT 10SM SCT026 SCT045 BKN050 A2993 RMK RE07 PCPN 0000; SLP136,M
SLE,1996-01-21 23:00,40.00,36.00,85.61,170.00,6.00,M,29.94,1013.90,10.00,M,SCT,BKN,OVC,   ,2000.00,3200.00,4000.00,M,M,M,M,M,M,M,M,35.07,KSLE 212300Z 17006KT 10SM SCT020 BKN032 OVC040 04/02 A2994 RMK RE07 PCPN 0000; SLP139 T00440022,M
SLE,1996-01-21 23:17,M,M,M,200.00,7.00,M,29.95,1014.20,10.00,M,SCT,BKN,OVC,   ,2300.00,2800.00,3600.00,M,-RA,M,M,M,M,M,M,M,KSLE 212317Z 20007KT 10SM -RA SCT023 BKN028 OVC036 A2995 RMK RB2258 PCPN 0001; SLP142,M
SLE,1996-01-21 23:26,M,M,M,190.00,7.00,M,29.95,1014.20,10.00,M,SCT,BKN,OVC,   ,2400.00,3900.00,5000.00,M,-RA,M,M,M,M,M,M,M,KSLE 212326Z 19007KT 10SM -RA SCT024 BKN039 OVC050 A2995 RMK RB2258 PCPN 0001; SLP142,M
SLE,1996-01-22 00:00,42.00,38.00,85.13,190.00,6.00,0.01,29.95,1014.30,10.00,M,SCT,SCT,BKN,   ,3800.00,6500.00,8000.00,M,M,M,M,M,M,M,M,37.67,KSLE 220000Z 19006KT 10SM SCT038 SCT065 BKN080 06/03 A2995 RMK 6004/ 10045 20039 RB2258E52 PCPN 0001; SLP143 P0001 60013 T00560033 55030,M
SLE,1996-01-22 01:00,38.00,36.00,92.49,160.00,5.00,M,29.99,1015.60,10.00,M,BKN,BKN,   ,   ,6500.00,8500.00,M,M,M,M,M,M,M,M,M,33.45,KSLE 220100Z 16005KT 10SM BKN065 BKN085 03/02 A2999 RMK BKN V SCT; SLP156 T00330022,M
SLE,1996-01-22 02:00,38.00,37.00,96.52,160.00,6.00,M,30.01,1016.40,10.00,M,OVC,   ,   ,   ,7500.00,M,M,M,M,M,M,M,M,M,M,32.68,KSLE 220200Z 16006KT 10SM OVC075 03/03 A3001 RMK SLP164 T00330028,M
SLE,1996-01-22 03:00,37.00,35.00,92.46,160.00,6.00,M,30.04,1017.20,10.00,M,SCT,SCT,BKN,   ,2100.00,3400.00,8500.00,M,M,M,M,M,M,M,M,31.60,KSLE 220300Z 16006KT 10SM SCT021 SCT034 BKN085 03/02 A3004 RMK BKN V OVC; SLP172 T00280017 55010,M
SLE,1996-01-22 03:40,M,M,M,180.00,6.00,M,30.04,1017.40,10.00,M,SCT,BKN,   ,   ,1100.00,3700.00,M,M,M,M,M,M,M,M,M,M,KSLE 220340Z 18006KT 10SM SCT011 BKN037 A3004 RMK SLP174,M
SLE,1996-01-22 04:00,37.00,34.00,88.57,190.00,3.00,M,30.05,1017.70,10.00,M,BKN,   ,   ,   ,3900.00,M,M,M,M,M,M,M,M,M,M,34.45,KSLE 220400Z 19003KT 10SM BKN039 03/01 A3005 RMK SLP177 T00280011,M
SLE,1996-01-22 05:00,36.00,34.00,92.43,160.00,4.00,M,30.07,1018.20,10.00,M,SCT,BKN,BKN,   ,2900.00,3900.00,7000.00,M,M,M,M,M,M,M,M,32.04,KSLE 220500Z 16004KT 10SM SCT029 BKN039 BKN070 02/01 A3007 RMK LAST AUGMENTED OBS; SLP182 T00220011,M
SLE,1996-01-22 06:00,35.00,33.00,92.40,140.00,5.00,M,30.09,1018.80,10.00,M,SCT,SCT,SCT,   ,3900.00,4900.00,7500.00,M,M,M,M,M,M,M,M,30.03,KSLE 220600Z 14005KT 10SM SCT039 SCT049 SCT075 02/01 A3009 RMK 10045 20034; SLP188 60017 T00170006 55030,M
SLE,1996-01-22 07:00,34.00,33.00,96.46,160.00,6.00,M,30.10,1019.30,7.00,M,SCT,BKN,   ,   ,3800.00,7000.00,M,M,M,M,M,M,M,M,M,27.91,KSLE 220700Z 16006KT 7SM SCT038 BKN070 01/01 A3010 RMK SLP193 T00110006,M
SLE,1996-01-22 08:00,35.00,34.00,95.79,180.00,5.00,M,30.12,1020.10,7.00,M,SCT,OVC,   ,   ,5000.00,7000.00,M,M,M,M,M,M,M,M,M,30.03,KSLE 220800Z 18005KT 7SM SCT050 OVC070 02/01 A3012 RMK SLP201 T00170011,M
SLE,1996-01-22 08:05,M,M,M,170.00,5.00,M,30.12,1020.10,10.00,M,SCT,SCT,OVC,   ,700.00,5000.00,7000.00,M,M,M,M,M,M,M,M,M,KSLE 220805Z 17005KT 10SM SCT007 SCT050 OVC070 A3012 RMK SLP201,M
SLE,1996-01-22 09:00,36.00,35.00,96.49,180.00,5.00,M,30.13,1020.30,10.00,M,OVC,   ,   ,   ,6500.00,M,M,M,M,M,M,M,M,M,M,31.10,KSLE 220900Z 18005KT 10SM OVC065 02/02 A3013 RMK 51014; SLP203 T00220017,M
SLE,1996-01-22 10:00,34.00,33.00,96.46,170.00,5.00,M,30.13,1020.60,10.00,M,SCT,SCT,BKN,   ,4400.00,6500.00,8000.00,M,M,M,M,M,M,M,M,28.75,KSLE 221000Z 17005KT 10SM SCT044 SCT065 BKN080 01/01 A3013 RMK SLP206 T00110006,M
SLE,1996-01-22 11:00,35.00,33.00,92.40,0.00,0.00,M,30.15,1021.10,10.00,M,SCT,BKN,   ,   ,1000.00,7000.00,M,M,M,M,M,M,M,M,M,35.06,KSLE 221100Z 00000KT 10SM SCT010 BKN070 02/01 A3015 RMK SLP211 T00170006,M
SLE,1996-01-22 11:40,M,M,M,180.00,4.00,M,30.16,1021.50,10.00,M,SCT,BKN,   ,   ,800.00,7000.00,M,M,M,M,M,M,M,M,M,M,KSLE 221140Z 18004KT 10SM SCT008 BKN070 A3016 RMK SLP215,M
SLE,1996-01-22 12:00,35.00,33.00,92.40,180.00,5.00,M,30.17,1021.70,10.00,M,BKN,OVC,   ,   ,800.00,7000.00,M,M,M,M,M,M,M,M,M,30.03,KSLE 221200Z 18005KT 10SM BKN008 OVC070 02/01 A3017 RMK 70008 10045 20033; SLP217 60014 70008 T00170006 55030,M
SLE,1996-01-22 12:19,M,M,M,190.00,3.00,M,30.17,1021.80,10.00,M,SCT,OVC,   ,   ,800.00,7000.00,M,M,M,M,M,M,M,M,M,M,KSLE 221219Z 19003KT 10SM SCT008 OVC070 A3017 RMK SLP218,M
SLE,1996-01-22 12:33,M,M,M,190.00,4.00,M,30.17,1021.80,10.00,M,BKN,OVC,   ,   ,600.00,7000.00,M,M,M,M,M,M,M,M,M,M,KSLE 221233Z 19004KT 10SM BKN006 OVC070 A3017 RMK SLP218,M
SLE,1996-01-22 12:43,M,M,M,180.00,3.00,M,30.17,1021.90,10.00,M,SCT,OVC,   ,   ,600.00,7000.00,M,M,M,M,M,M,M,M,M,M,KSLE 221243Z 18003KT 10SM SCT006 OVC070 A3017 RMK SLP219,M
SLE,1996-01-22 13:00,35.00,33.00,92.40,190.00,3.00,M,30.18,1022.10,10.00,M,SCT,OVC,   ,   ,600.00,7000.00,M,M,M,M,M,M,M,M,M,32.19,KSLE 221300Z 19003KT 10SM SCT006 OVC070 02/01 A3018 RMK SLP221 T00170006,M
SLE,1996-01-22 14:00,35.00,33.00,92.40,180.00,5.00,M,30.19,1022.50,10.00,M,OVC,   ,   ,   ,7000.00,M,M,M,M,M,M,M,M,M,M,30.03,KSLE 221400Z 18005KT 10SM OVC070 02/01 A3019 RMK SLP225 T00170006,M
SLE,1996-01-22 15:00,33.00,32.00,95.75,180.00,6.00,M,30.19,1022.60,10.00,M,SCT,   ,   ,   ,7000.00,M,M,M,M,M,M,M,M,M,M,26.83,KSLE 221500Z 18006KT 10SM SCT070 01/00 A3019 RMK $; SLP226 T00060000 55010,M
SLE,1996-01-22 15:30,34.00,32.00,92.36,180.00,12.00,M,30.20,1022.80,10.00,M,SCT,   ,   ,   ,800.00,M,M,M,M,M,M,M,M,M,M,24.52,KSLE 221530Z 18012KT 10SM SCT008 01/00 A3020 RMK $; SLP228 T00110000,M
SLE,1996-01-22 15:39,M,M,M,170.00,10.00,M,30.20,1022.80,10.00,M,BKN,   ,   ,   ,600.00,M,M,M,M,M,M,M,M,M,M,M,KSLE 221539Z 17010KT 10SM BKN006 A3020 RMK $; SLP228,M
SLE,1996-01-22 16:00,34.00,32.00,92.36,170.00,8.00,M,30.20,1022.80,10.00,M,OVC,   ,   ,   ,600.00,M,M,M,M,M,M,M,M,M,M,26.55,KSLE 221600Z 17008KT 10SM OVC006 01/00 A3020 RMK $; SLP228 T00110000,M
SLE,1996-01-22 17:00,35.00,33.00,92.40,170.00,9.00,M,30.21,1023.30,10.00,M,BKN,   ,   ,   ,600.00,M,M,M,M,M,M,M,M,M,M,27.32,KSLE 221700Z 17009KT 10SM BKN006 02/01 A3021 RMK $; SLP233 T00170006,M
SLE,1996-01-22 18:00,36.00,34.00,92.43,160.00,11.00,M,30.21,1023.10,10.00,M,BKN,OVC,   ,   ,600.00,6000.00,M,M,M,M,M,M,M,M,M,27.47,KSLE 221800Z 16011KT 10SM BKN006 OVC060 02/01 A3021 RMK 10037 20033; SLP231 60006 T00220011 55010,M
SLE,1996-01-22 18:09,M,M,M,160.00,13.00,M,30.20,1023.00,6.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,KSLE 221809Z 16013KT 6SM CLR A3020 RMK $; SLP230,M
SLE,1996-01-22 19:00,38.00,35.00,89.25,170.00,14.00,M,30.20,1022.90,10.00,M,OVC,   ,   ,   ,6000.00,M,M,M,M,M,M,M,M,M,M,28.82,KSLE 221900Z 17014KT 10SM OVC060 03/02 A3020 RMK $; SLP229 T00330017,M
SLE,1996-01-22 20:00,39.00,35.00,85.55,180.00,16.00,M,30.18,1022.30,10.00,M,OVC,   ,   ,   ,6000.00,M,M,M,M,M,M,M,M,M,M,29.57,KSLE 222000Z 18016KT 10SM OVC060 04/02 A3018 RMK $; SLP223 T00390017,M
SLE,1996-01-22 20:39,M,M,M,180.00,15.00,M,30.16,1021.60,10.00,M,BKN,OVC,   ,   ,1400.00,6000.00,M,M,M,M,M,M,M,M,M,M,KSLE 222039Z 18015KT 10SM BKN014 OVC060 A3016 RMK BKN V SCT $; SLP216,M
SLE,1996-01-22 21:00,40.00,36.00,85.61,180.00,16.00,M,30.15,1021.20,10.00,M,BKN,BKN,OVC,   ,1400.00,6000.00,11000.00,M,M,M,M,M,M,M,M,30.74,KSLE 222100Z 18016KT 10SM BKN014 BKN060 OVC110 04/02 A3015 RMK BKN V SCT $; SLP212 T00440022 550//,M
SLE,1996-01-22 21:03,M,M,M,170.00,16.00,M,30.15,1021.00,10.00,M,SCT,BKN,OVC,   ,1400.00,6000.00,11000.00,M,M,M,M,M,M,M,M,M,KSLE 222103Z 17016KT 10SM SCT014 BKN060 OVC110 A3015 RMK $; SLP210,M
SLE,1996-01-22 22:00,41.00,36.00,82.09,180.00,19.00,M,30.12,1020.10,10.00,M,SCT,OVC,   ,   ,1600.00,9000.00,M,M,M,M,M,M,M,M,M,31.34,KSLE 222200Z 18019KT 10SM SCT016 OVC090 05/02 A3012 RMK OVC V BKN $; SLP201 T00500022,M
SLE,1996-01-22 22:34,M,M,M,170.00,14.00,M,30.11,1019.70,10.00,M,SCT,BKN,OVC,   ,1600.00,2900.00,4400.00,M,M,M,M,M,M,M,M,M,KSLE 222234Z 17014KT 10SM SCT016 BKN029 OVC044 A3011 RMK OVC V BKN $; SLP197,M
SLE,1996-01-22 23:00,41.00,36.00,82.09,170.00,15.00,M,30.09,1019.30,10.00,M,BKN,OVC,   ,   ,3300.00,4400.00,M,M,-RA,M,M,M,M,M,M,32.45,KSLE 222300Z 17015KT 10SM -RA BKN033 OVC044 05/02 A3009 RMK BKN V OVC RB41 PCPN 0000 $; SLP193 T00500022,M
SLE,1996-01-23 00:00,41.00,35.00,79.21,170.00,20.00,M,30.06,1018.00,10.00,24.00,OVC,   ,   ,   ,6000.00,M,M,M,M,M,M,M,26.00,170.00,M,31.09,KSLE 230000Z 17020G24KT 10SM OVC060 05/02 A3006 RMK 6000/ 10041 20033 RE10 PCPN 0000 PK WND 1726/2330 $; SLP180 60031 T00500017 55080,M
SLE,1996-01-23 00:41,M,M,M,170.00,17.00,M,30.04,1017.40,10.00,24.00,BKN,BKN,OVC,   ,2600.00,4100.00,5000.00,M,-RA,M,M,M,M,M,M,M,KSLE 230041Z 17017G24KT 10SM -RA BKN026 BKN041 OVC050 A3004 RMK RB19 PCPN 0000 $; SLP174,M
SLE,1996-01-23 01:00,40.00,34.00,79.12,170.00,20.00,0.01,30.04,1017.30,10.00,30.00,OVC,   ,   ,   ,2200.00,M,M,M,M,M,M,M,30.00,170.00,M,29.66,KSLE 230100Z 17020G30KT 10SM OVC022 04/01 A3004 RMK RB19E56 PCPN 0001 PK WND 1730/0049 $; SLP173 P0001 T00440011,M
SLE,1996-01-23 02:00,39.00,36.00,88.66,180.00,19.00,0.04,30.02,1016.80,10.00,22.00,OVC,   ,   ,   ,2000.00,M,M,M,M,M,M,M,30.00,170.00,M,28.72,KSLE 230200Z 18019G22KT 10SM OVC020 04/02 A3002 RMK RB0057E55 PCPN 0004 PK WND 1730/0105 $; SLP168 P0004 T00390022,M
SLE,1996-01-23 03:00,39.00,36.00,88.66,170.00,15.00,0.07,29.99,1015.80,5.00,24.00,OVC,   ,   ,   ,1800.00,M,M,M,RA FG,M,M,M,M,M,M,29.88,KSLE 230300Z 17015G24KT 5SM RA FG OVC018 04/02 A2999 RMK 6012/ RB01 PCPN 0007 $; SLP158 P0007 T00390022 55080,M
SLE,1996-01-23 03:42,M,M,M,180.00,22.00,M,29.99,1015.70,10.00,26.00,BKN,BKN,OVC,   ,1300.00,2100.00,3900.00,M,-SN,M,M,M,27.00,180.00,M,M,KSLE 230342Z 18022G26KT 10SM -SN BKN013 BKN021 OVC039 A2999 RMK BKN V SCT RE04SB04 PCPN 0003 PK WND 1827/0311 $; SLP157,M
SLE,1996-01-23 04:00,39.00,36.00,88.66,180.00,19.00,0.03,29.99,1015.80,10.00,24.00,SCT,BKN,OVC,   ,1300.00,2800.00,4200.00,M,M,M,M,M,27.00,180.00,M,28.72,KSLE 230400Z 18019G24KT 10SM SCT013 BKN028 OVC042 04/02 A2999 RMK BKN V SCT RE04SB04E53 PCPN 0003 PK WND 1827/0311 $; SLP158 P0003 T00390022,M
SLE,1996-01-23 04:16,M,M,M,170.00,17.00,M,29.99,1015.90,10.00,23.00,SCT,BKN,OVC,   ,1300.00,3700.00,6000.00,M,-RA,M,M,M,M,M,M,M,KSLE 230416Z 17017G23KT 10SM -RA SCT013 BKN037 OVC060 A2999 RMK BKN V SCT RB05 PCPN 0000 $; SLP159,M
SLE,1996-01-23 05:00,39.00,36.00,88.66,180.00,14.00,0.01,30.01,1016.20,10.00,M,BKN,BKN,OVC,   ,3000.00,4000.00,7500.00,M,M,M,M,M,M,M,M,30.21,KSLE 230500Z 18014KT 10SM BKN030 BKN040 OVC075 04/02 A//// RMK 162/39 ; SLP162 P0001 T00390022,M
SLE,1996-01-23 06:00,38.00,36.00,92.49,170.00,14.00,0.01,29.99,1015.80,10.00,M,SCT,BKN,OVC,   ,3900.00,7000.00,8500.00,M,M,M,M,M,M,M,M,28.82,KSLE 230600Z 17014KT 10SM SCT039 BKN070 OVC085 03/02 A2999 RMK LAST AUGMENTED OBS 6017/ 10041 20033 BKN V OVC RB02E39 PCPN 0001 $; SLP158 P0001 60002 T00330022 55060,M
SLE,1996-01-23 07:00,38.00,36.00,92.49,170.00,11.00,M,30.00,1016.00,10.00,M,BKN,OVC,   ,   ,3900.00,8500.00,M,M,M,M,M,M,M,M,M,29.97,KSLE 230700Z 17011KT 10SM BKN039 OVC085 03/02 A3000 RMK $; SLP160 T00330022,M
SLE,1996-01-23 08:00,38.00,37.00,96.52,190.00,10.00,M,30.00,1016.00,10.00,M,BKN,BKN,BKN,   ,4500.00,8000.00,9000.00,M,M,M,M,M,M,M,M,30.42,KSLE 230800Z 19010KT 10SM BKN045 BKN080 BKN090 03/03 A3000 RMK BKN V SCT $; SLP160 T00330028,M
SLE,1996-01-23 09:00,39.00,37.00,92.53,210.00,7.00,M,30.01,1016.30,10.00,M,SCT,OVC,   ,   ,2700.00,4100.00,M,M,M,M,M,M,M,M,M,33.34,KSLE 230900Z 21007KT 10SM SCT027 OVC041 04/03 A3001 RMK $; SLP163 T00390028 55030,M
SLE,1996-01-23 09:04,M,M,M,190.00,11.00,M,30.01,1016.20,7.00,M,BKN,OVC,   ,   ,2500.00,4000.00,M,M,RA,M,M,M,M,M,M,M,KSLE 230904Z 19011KT 7SM RA BKN025 OVC040 A3001 RMK RB0857 PCPN 0001 $; SLP162,M
SLE,1996-01-23 09:16,M,M,M,180.00,11.00,M,30.00,1016.00,10.00,M,SCT,BKN,OVC,   ,2500.00,6000.00,8000.00,M,-RA,M,M,M,M,M,M,M,KSLE 230916Z 18011KT 10SM -RA SCT025 BKN060 OVC080 A3000 RMK BKN V SCT RB0857 PCPN 0001 $; SLP160,M
SLE,1996-01-23 10:00,38.00,36.00,92.49,190.00,9.00,0.01,30.00,1016.10,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,30.90,KSLE 231000Z 19009KT 10SM CLR/// 03/02 A3000 RMK CLR BLO RB0857E19 PCPN 0001 $; SLP161 P0001 T00330022 51020,M
SLE,1996-01-23 11:00,39.00,37.00,92.53,190.00,9.00,M,30.01,1016.30,10.00,M,SCT,BKN,   ,   ,6000.00,10000.00,M,M,M,M,M,M,M,M,M,32.24,KSLE 231100Z 19009KT 10SM SCT060 BKN100 04/03 A3001 RMK $; SLP163 T00390028,M
SLE,1996-01-23 12:00,39.00,37.00,92.53,180.00,10.00,M,30.00,1016.00,10.00,M,SCT,   ,   ,   ,8500.00,M,M,M,M,M,M,M,M,M,M,31.77,KSLE 231200Z 18010KT 10SM SCT085 04/03 A3000 RMK 6001/ 7//// 10041 20038 $; SLP160 60001 T00390028 55080,M
SLE,1996-01-23 13:00,40.00,37.00,89.34,190.00,13.00,M,30.00,1015.80,10.00,M,SCT,BKN,OVC,   ,3300.00,4300.00,10000.00,M,M,M,M,M,M,M,M,31.71,KSLE 231300Z 19013KT 10SM SCT033 BKN043 OVC100 04/03 A3000 RMK BKN V SCT $; SLP158 T00440028,M
SLE,1996-01-23 14:00,40.00,37.00,89.34,180.00,10.00,M,29.99,1015.80,10.00,M,SCT,SCT,BKN,   ,4900.00,9000.00,11000.00,M,M,M,M,M,M,M,M,32.90,KSLE 231400Z 18010KT 10SM SCT049 SCT090 BKN110 04/03 A2999 RMK $; SLP158 T00440028,M
SLE,1996-01-23 15:00,40.00,38.00,92.56,170.00,12.00,0.01,29.99,1015.60,10.00,M,SCT,BKN,   ,   ,3400.00,4300.00,M,M,M,M,M,M,M,M,M,32.08,KSLE 231500Z 17012KT 10SM SCT034 BKN043 04/03 A2999 RMK 6001/ RB09E30 PCPN 0001 $; SLP156 P0001 T00440033 55060,M
SLE,1996-01-23 15:34,M,M,M,170.00,9.00,M,29.99,1015.70,10.00,M,SCT,SCT,   ,   ,900.00,11000.00,M,M,M,M,M,M,M,M,M,M,KSLE 231534Z 17009KT 10SM SCT009 SCT110 A2999 RMK $; SLP157,M
SLE,1996-01-23 16:00,40.00,38.00,92.56,160.00,12.00,M,29.99,1015.60,10.00,M,SCT,BKN,BKN,   ,900.00,4200.00,6000.00,M,M,M,M,M,M,M,M,32.08,KSLE 231600Z 16012KT 10SM SCT009 BKN042 BKN060 04/03 A2999 RMK BKN V SCT $; SLP156 T00440033,M
SLE,1996-01-23 17:00,41.00,39.00,92.59,170.00,12.00,M,29.99,1015.60,10.00,M,SCT,BKN,OVC,   ,2900.00,4200.00,9500.00,M,-RA,M,M,M,M,M,M,33.46,KSLE 231700Z 17012KT 10SM -RA SCT029 BKN042 OVC095 05/04 A2999 RMK RB1559 PCPN 0000 $; SLP156 T00500039,M
SLE,1996-01-23 17:13,M,M,M,180.00,10.00,M,29.99,1015.70,10.00,M,BKN,BKN,OVC,   ,2700.00,4100.00,9000.00,M,M,M,M,M,M,M,M,M,KSLE 231713Z 18010KT 10SM BKN027 BKN041 OVC090 A2999 RMK BKN V OVC RE1657 $; SLP157,M
SLE,1996-01-23 18:00,42.00,39.00,88.81,170.00,11.00,M,29.98,1015.40,10.00,M,BKN,BKN,OVC,   ,2900.00,3600.00,5000.00,M,M,M,M,M,M,M,M,35.20,KSLE 231800Z 17011KT 10SM BKN029 BKN036 OVC050 06/04 A2998 RMK 6001/ 10042 20036 BKN V SCT RE1657B31E45 PCPN 0000 $; SLP154 60001 T00560039 55080,M
SLE,1996-01-23 19:00,43.00,40.00,88.85,170.00,14.00,0.01,29.97,1014.90,10.00,M,SCT,BKN,OVC,   ,1300.00,4300.00,5000.00,M,M,M,M,M,M,M,M,35.32,KSLE 231900Z 17014KT 10SM SCT013 BKN043 OVC050 06/04 A2997 RMK BKN V SCT RB10E23 PCPN 0001 $; SLP149 P0001 T00610044,M
SLE,1996-01-23 20:00,43.00,40.00,88.85,180.00,14.00,M,29.95,1014.10,10.00,21.00,SCT,BKN,OVC,   ,1300.00,2900.00,4300.00,M,-RA,M,M,M,M,M,M,35.32,KSLE 232000Z 18014G21KT 10SM -RA SCT013 BKN029 OVC043 06/04 A2995 RMK RB42 PCPN 0000 $; SLP141 T00610044,M
